bo_id,bol_id,placed,expected_delivery_date,expected_delivery_date,webshop_product_id,supplier_id
2560192,71769634,2025-10-14 00:00:02,2025-11-03 00:00:02,2025-11-03 00:00:02,28666314,778479
2560193,71769635,2025-10-15 00:00:02,2025-11-04 00:00:02,2025-11-04 00:00:02,28666314,778479
2560194,71769636,2025-10-30 00:00:02,2025-11-19 00:00:02,2025-11-19 00:00:02,28666314,778479
2560195,71769637,2025-11-01 00:00:02,2025-11-21 00:00:02,2025-11-21 00:00:02,28666314,778479
2560196,71769638,2025-11-18 00:00:02,2025-12-08 00:00:02,2025-12-08 00:00:02,28666314,778479
2560197,71769639,2025-11-19 00:00:02,2025-12-09 00:00:02,2025-12-09 00:00:02,28666314,778479
2560198,71769640,2025-03-17 00:00:02,2025-04-06 00:00:02,2025-04-06 00:00:02,28666315,778479
2560199,71769641,2025-04-03 00:00:02,2025-04-23 00:00:02,2025-04-23 00:00:02,28666315,778479
2560200,71769642,2025-04-18 00:00:02,2025-05-08 00:00:02,2025-05-08 00:00:02,28666315,778479
2560201,71769643,2025-05-06 00:00:02,2025-05-26 00:00:02,2025-05-26 00:00:02,28666315,778479
2560202,71769644,2025-05-24 00:00:02,2025-06-13 00:00:02,2025-06-13 00:00:02,28666315,778479
2560203,71769645,2025-06-09 00:00:02,2025-06-29 00:00:02,2025-06-29 00:00:02,28666315,778479
2560204,71769646,2025-06-22 00:00:02,2025-07-12 00:00:02,2025-07-12 00:00:02,28666315,778479
2560205,71769647,2025-07-07 00:00:02,2025-07-27 00:00:02,2025-07-27 00:00:02,28666315,778479
2560206,71769648,2025-07-25 00:00:02,2025-08-14 00:00:02,2025-08-14 00:00:02,28666315,778479
2560207,71769649,2025-08-10 00:00:02,2025-08-30 00:00:02,2025-08-30 00:00:02,28666315,778479
2560208,71769650,2025-08-27 00:00:02,2025-09-16 00:00:02,2025-09-16 00:00:02,28666315,778479
2560209,71769651,2025-09-11 00:00:02,2025-10-01 00:00:02,2025-10-01 00:00:02,28666315,778479
2560210,71769652,2025-09-30 00:00:02,2025-10-20 00:00:02,2025-10-20 00:00:02,28666315,778479
2560211,71769653,2025-10-16 00:00:02,2025-11-05 00:00:02,2025-11-05 00:00:02,28666315,778479
2560212,71769654,2025-11-01 00:00:02,2025-11-21 00:00:02,2025-11-21 00:00:02,28666315,778479
2560213,71769655,2025-11-15 00:00:02,2025-12-05 00:00:02,2025-12-05 00:00:02,28666315,778479
2560214,71769656,2025-11-29 00:00:02,2025-12-19 00:00:02,2025-12-19 00:00:02,28666315,778479
2560215,71769657,2025-12-14 00:00:02,2026-01-03 00:00:02,2026-01-03 00:00:02,28666315,778479
2560216,71769658,2026-01-02 00:00:02,2026-01-22 00:00:02,2026-01-22 00:00:02,28666315,778479
2560217,71769659,2026-01-03 00:00:02,2026-01-23 00:00:02,2026-01-23 00:00:02,28666315,778479
2560218,71769660,2026-01-04 00:00:02,2026-01-24 00:00:02,2026-01-24 00:00:02,28666315,778479
2560219,71769661,2026-01-05 00:00:02,2026-01-25 00:00:02,2026-01-25 00:00:02,28666315,778479
2560220,71769662,2026-01-10 00:00:02,2026-01-30 00:00:02,2026-01-30 00:00:02,28666315,778479
2560221,71769663,2026-01-23 00:00:02,2026-02-12 00:00:02,2026-02-12 00:00:02,28666315,778479
2560222,71769664,2026-01-24 00:00:02,2026-02-13 00:00:02,2026-02-13 00:00:02,28666315,778479
2560223,71769665,2025-04-11 00:00:02,2025-05-01 00:00:02,2025-05-01 00:00:02,28666316,778479
2560224,71769666,2025-04-25 00:00:02,2025-05-15 00:00:02,2025-05-15 00:00:02,28666316,778479
2560225,71769667,2025-05-07 00:00:02,2025-05-27 00:00:02,2025-05-27 00:00:02,28666316,778479
2560226,71769668,2025-05-08 00:00:02,2025-05-28 00:00:02,2025-05-28 00:00:02,28666316,778479
2560227,71769669,2025-05-13 00:00:02,2025-06-02 00:00:02,2025-06-02 00:00:02,28666316,778479
2560228,71769670,2025-05-27 00:00:02,2025-06-16 00:00:02,2025-06-16 00:00:02,28666316,778479
2560229,71769671,2025-06-07 00:00:02,2025-06-27 00:00:02,2025-06-27 00:00:02,28666316,778479
2560230,71769672,2025-06-19 00:00:02,2025-07-09 00:00:02,2025-07-09 00:00:02,28666316,778479
2560231,71769673,2025-07-04 00:00:02,2025-07-24 00:00:02,2025-07-24 00:00:02,28666316,778479
2560232,71769674,2025-07-17 00:00:02,2025-08-06 00:00:02,2025-08-06 00:00:02,28666316,778479
2560233,71769675,2025-07-26 00:00:02,2025-08-15 00:00:02,2025-08-15 00:00:02,28666316,778479
2560234,71769676,2025-08-07 00:00:02,2025-08-27 00:00:02,2025-08-27 00:00:02,28666316,778479
2560235,71769677,2025-08-20 00:00:02,2025-09-09 00:00:02,2025-09-09 00:00:02,28666316,778479
2560236,71769678,2025-09-01 00:00:02,2025-09-21 00:00:02,2025-09-21 00:00:02,28666316,778479
2560237,71769679,2025-09-13 00:00:02,2025-10-03 00:00:02,2025-10-03 00:00:02,28666316,778479
2560238,71769680,2025-09-22 00:00:02,2025-10-12 00:00:02,2025-10-12 00:00:02,28666316,778479
2560239,71769681,2025-10-04 00:00:02,2025-10-24 00:00:02,2025-10-24 00:00:02,28666316,778479
2560240,71769682,2025-10-15 00:00:02,2025-11-04 00:00:02,2025-11-04 00:00:02,28666316,778479
2560241,71769683,2025-10-29 00:00:02,2025-11-18 00:00:02,2025-11-18 00:00:02,28666316,778479
2560242,71769684,2025-11-14 00:00:02,2025-12-04 00:00:02,2025-12-04 00:00:02,28666316,778479
2560243,71769685,2025-11-15 00:00:02,2025-12-05 00:00:02,2025-12-05 00:00:02,28666316,778479
2560244,71769686,2025-11-24 00:00:02,2025-12-14 00:00:02,2025-12-14 00:00:02,28666316,778479
2560245,71769687,2025-12-03 00:00:02,2025-12-23 00:00:02,2025-12-23 00:00:02,28666316,778479
2560246,71769688,2025-12-14 00:00:02,2026-01-03 00:00:02,2026-01-03 00:00:02,28666316,778479
2560247,71769689,2025-12-22 00:00:02,2026-01-11 00:00:02,2026-01-11 00:00:02,28666316,778479
2560248,71769690,2026-01-04 00:00:02,2026-01-24 00:00:02,2026-01-24 00:00:02,28666316,778479
2560249,71769691,2026-01-20 00:00:02,2026-02-09 00:00:02,2026-02-09 00:00:02,28666316,778479
2560250,71769692,2026-01-28 00:00:02,2026-02-17 00:00:02,2026-02-17 00:00:02,28666316,778479
